Battery carry-over: SOC=84.399%, V=46.43V
⚠️ PERSISTENT FAULT: recovery runs WITH fault still active
$ /home/khalid/Desktop/AUV_Code/SPAR-LLM/sim_tab/binaries/auv_sim_fd -f /home/khalid/Desktop/AUV_Code/SPAR-LLM/sim_tab/binaries/Faults/_recovery_persistent_rudder_stuck.failure -p 682.29,674.80,111.50 fl_recovery_rudder_stuck.mission
opening ./system.log as system log... done
MIT Sea Grant Odyssey IIB vehicle simulator
	Revision: 2.22, Date: 1998/02/03 04:25:07
Initializing vehicle data structure ...
	273 sensors, 22 behaviors ...
mission file: ./Mission/fl_recovery_rudder_stuck.mission ...
UseSim               1
Entering on-board sim mode disabling all other devices
DebugMode  0

 *** state 1 ***
state: recovery

  sensor:     uo_control_pitch_lim(deg) 45
 behavior: mission_timer 1 
  b_arg:                        time(s) 8400
 behavior: depth_envelope 2 
  b_arg:                   max_depth(m) 171.5
  b_arg:                   min_depth(m) 0
  b_arg:           alt_env_active(bool) 0
  b_arg:                min_altitude(m) 5
  b_arg:      depth_cutoff_active(bool) 1
  b_arg:                cutoff_depth(m) 161.5
 behavior: ascend 3 
  b_arg:                   heading(rad) -7.364
  b_arg:              rudder_angle(rad) 0
  b_arg:              ascent_angle(rad) 0
  b_arg:                     speed(m/s) 0
  b_arg:                   end_depth(m) 0
  b_arg:      drop_descent_weight(bool) 0
  b_arg:       drop_ascent_weight(bool) 1
  b_arg:     abort_mission_active(bool) 0
power_init: V_nom=48.0V Q=50.0Ah R_batt=0.10Ω V_cutoff=36.0V P_hotel=30.0W SOC_0=100.0% Ke=0.570 R_m=2.0Ω
fault_injection: rudder stuck (param=0.350) trigger: time at 0.00
fault_injection: loaded 1 fault(s) from /home/khalid/Desktop/AUV_Code/SPAR-LLM/sim_tab/binaries/Faults/_recovery_persistent_rudder_stuck.failure
battery config: SOC_0 = 84.4% (V_oc=46.88V)
battery config: enabled = 1
battery config: V_nom = 48.0V
battery config: P_hotel = 30.0W
fault_injection: 1 fault(s) loaded from /home/khalid/Desktop/AUV_Code/SPAR-LLM/sim_tab/binaries/Faults/_recovery_persistent_rudder_stuck.failure
  [0] rudder stuck param=0.350 time=0.00
error_trap: thresholds: elev=0.050 rad, rud=0.050 rad, thr=0.5 A, depth=3.0 m, cycles=50, settling=10.0s
Overriding initial position: N=682.29 E=674.80 D=111.50
vvp->nstates = 1, vvp->cstate = 0 after load_mission()
Data Logger (binary file v2)
	Revision: 2.22, Date: 1998/02/03 04:25:07
	datafile: ./Data/S2608707.obd
Calendar time: 1774673177 (Mar 28, 2026 04:46:17 UTC)
SIM_BOTTOM: Using MATH_BOTTOM - TRENCH
SIM_BOTTOM (math_bottom): No Bottom File Specified.  Using built in trench coordinates.
SIM_BOTTOM: *** Collision! (Mission time = 0.00 sec)
    0.00: FAULT ACTIVATED: rudder stuck (param=0.350) at depth=111.50m
ET_HDR,sim_time,state,cmd_elev,act_elev,cmd_rud,act_rud,cmd_thr,act_thr,cmd_depth,state_target_depth,act_depth,pos_n,pos_e,depth,heading_deg,speed,pitch_deg,altitude,oa1_range,oa2_range,roll_deg,seafloor_n,seafloor_e,seafloor_d,faults_active,fault_components,detected,det_component,det_method,det_mismatch,elev_cnt,rud_cnt,thr_cnt,depth_cnt,V_batt,SOC,I_batt,P_total,eta_motor,P_motor,P_hotel,usbl_range,usbl_azimuth,usbl_elevation,dock_n,dock_e,dock_d
ET,4082.00,0,-0.0861,-0.0849,-0.3340,0.3500,0.000,0.000,0.000,0.000,8.409,671.11,681.35,8.41,2071.68,-0.083,-4.87,0.000,0.000,0.000,-0.87,671.11,681.35,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82943959,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4083.00,0,-0.0873,-0.0872,-0.3267,0.3500,0.000,0.000,0.000,0.000,8.384,671.12,681.43,8.38,2072.23,-0.084,-4.98,0.000,0.000,0.000,-0.87,671.12,681.43,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82943603,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4084.00,0,-0.0852,-0.0864,-0.3195,0.3500,0.000,0.000,0.000,0.000,8.358,671.13,681.52,8.36,2072.78,-0.084,-4.96,0.000,0.000,0.000,-0.87,671.13,681.52,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82943246,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4085.00,0,-0.0817,-0.0831,-0.3123,0.3500,0.000,0.000,0.000,0.000,8.333,671.14,681.60,8.33,2073.33,-0.084,-4.83,0.000,0.000,0.000,-0.87,671.14,681.60,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82942889,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4086.00,0,-0.0801,-0.0803,-0.3050,0.3500,0.000,0.000,0.000,0.000,8.308,671.14,681.68,8.31,2073.88,-0.084,-4.70,0.000,0.000,0.000,-0.87,671.14,681.68,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82942532,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4087.00,0,-0.0818,-0.0807,-0.2979,0.3500,0.000,0.000,0.000,0.000,8.283,671.15,681.76,8.28,2074.43,-0.083,-4.70,0.000,0.000,0.000,-0.87,671.15,681.76,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82942175,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4088.00,0,-0.0853,-0.0839,-0.2907,0.3500,0.000,0.000,0.000,0.000,8.258,671.16,681.85,8.26,2074.98,-0.083,-4.82,0.000,0.000,0.000,-0.87,671.16,681.85,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82941818,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4089.00,0,-0.0873,-0.0869,-0.2836,0.3500,0.000,0.000,0.000,0.000,8.232,671.16,681.93,8.23,2075.53,-0.084,-4.96,0.000,0.000,0.000,-0.87,671.16,681.93,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82941462,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4090.00,0,-0.0861,-0.0870,-0.2763,0.3500,0.000,0.000,0.000,0.000,8.207,671.17,682.01,8.21,2076.08,-0.084,-4.98,0.000,0.000,0.000,-0.87,671.17,682.01,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82941105,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4091.00,0,-0.0827,-0.0841,-0.2690,0.3500,0.000,0.000,0.000,0.000,8.181,671.17,682.09,8.18,2076.63,-0.084,-4.87,0.000,0.000,0.000,-0.87,671.17,682.09,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82940748,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4092.00,0,-0.0802,-0.0809,-0.2618,0.3500,0.000,0.000,0.000,0.000,8.156,671.17,682.18,8.16,2077.18,-0.084,-4.73,0.000,0.000,0.000,-0.87,671.17,682.18,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82940391,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4093.00,0,-0.0809,-0.0803,-0.2546,0.3500,0.000,0.000,0.000,0.000,8.131,671.17,682.26,8.13,2077.73,-0.083,-4.68,0.000,0.000,0.000,-0.87,671.17,682.26,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82940034,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4094.00,0,-0.0843,-0.0828,-0.2474,0.3500,0.000,0.000,0.000,0.000,8.106,671.18,682.34,8.11,2078.29,-0.083,-4.78,0.000,0.000,0.000,-0.87,671.18,682.34,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82939677,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4095.00,0,-0.0870,-0.0862,-0.2403,0.3500,0.000,0.000,0.000,0.000,8.081,671.18,682.43,8.08,2078.84,-0.083,-4.92,0.000,0.000,0.000,-0.87,671.18,682.43,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82939321,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4096.00,0,-0.0868,-0.0873,-0.2330,0.3500,0.000,0.000,0.000,0.000,8.055,671.18,682.51,8.06,2079.39,-0.084,-4.99,0.000,0.000,0.000,-0.87,671.18,682.51,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82938964,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4097.00,0,-0.0837,-0.0851,-0.2258,0.3500,0.000,0.000,0.000,0.000,8.030,671.18,682.59,8.03,2079.94,-0.084,-4.91,0.000,0.000,0.000,-0.87,671.18,682.59,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82938607,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4098.00,0,-0.0807,-0.0817,-0.2185,0.3500,0.000,0.000,0.000,0.000,8.005,671.17,682.67,8.00,2080.49,-0.084,-4.77,0.000,0.000,0.000,-0.87,671.17,682.67,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82938250,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4099.00,0,-0.0804,-0.0801,-0.2113,0.3500,0.000,0.000,0.000,0.000,7.979,671.17,682.76,7.98,2081.04,-0.084,-4.68,0.000,0.000,0.000,-0.87,671.17,682.76,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82937893,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4100.00,0,-0.0832,-0.0818,-0.2042,0.3500,0.000,0.000,0.000,0.000,7.954,671.17,682.84,7.95,2081.59,-0.083,-4.74,0.000,0.000,0.000,-0.87,671.17,682.84,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82937536,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4101.00,0,-0.0865,-0.0853,-0.1970,0.3500,0.000,0.000,0.000,0.000,7.929,671.16,682.92,7.93,2082.14,-0.083,-4.88,0.000,0.000,0.000,-0.87,671.16,682.92,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82937180,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4102.00,0,-0.0872,-0.0873,-0.1898,0.3500,0.000,0.000,0.000,0.000,7.904,671.16,683.00,7.90,2082.69,-0.084,-4.98,0.000,0.000,0.000,-0.87,671.16,683.00,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82936823,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4103.00,0,-0.0848,-0.0860,-0.1825,0.3500,0.000,0.000,0.000,0.000,7.878,671.15,683.09,7.88,2083.24,-0.084,-4.95,0.000,0.000,0.000,-0.87,671.15,683.09,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82936466,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4104.00,0,-0.0814,-0.0827,-0.1753,0.3500,0.000,0.000,0.000,0.000,7.853,671.15,683.17,7.85,2083.79,-0.084,-4.81,0.000,0.000,0.000,-0.87,671.15,683.17,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82936109,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4105.00,0,-0.0801,-0.0802,-0.1680,0.3500,0.000,0.000,0.000,0.000,7.828,671.14,683.25,7.83,2084.34,-0.084,-4.69,0.000,0.000,0.000,-0.87,671.14,683.25,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82935752,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4106.00,0,-0.0822,-0.0810,-0.1609,0.3500,0.000,0.000,0.000,0.000,7.803,671.13,683.34,7.80,2084.89,-0.083,-4.71,0.000,0.000,0.000,-0.87,671.13,683.34,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82935395,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4107.00,0,-0.0856,-0.0843,-0.1537,0.3500,0.000,0.000,0.000,0.000,7.778,671.12,683.42,7.78,2085.45,-0.083,-4.84,0.000,0.000,0.000,-0.87,671.12,683.42,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82935039,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4108.00,0,-0.0873,-0.0870,-0.1466,0.3500,0.000,0.000,0.000,0.000,7.752,671.11,683.50,7.75,2086.00,-0.084,-4.97,0.000,0.000,0.000,-0.87,671.11,683.50,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82934682,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4109.00,0,-0.0858,-0.0868,-0.1393,0.3500,0.000,0.000,0.000,0.000,7.727,671.10,683.58,7.73,2086.54,-0.084,-4.97,0.000,0.000,0.000,-0.87,671.10,683.58,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82934325,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4110.00,0,-0.0823,-0.0837,-0.1320,0.3500,0.000,0.000,0.000,0.000,7.701,671.09,683.66,7.70,2087.09,-0.084,-4.85,0.000,0.000,0.000,-0.87,671.09,683.66,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82933968,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4111.00,0,-0.0801,-0.0806,-0.1248,0.3500,0.000,0.000,0.000,0.000,7.676,671.08,683.75,7.68,2087.65,-0.084,-4.72,0.000,0.000,0.000,-0.87,671.08,683.75,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82933611,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4112.00,0,-0.0813,-0.0804,-0.1176,0.3500,0.000,0.000,0.000,0.000,7.651,671.06,683.83,7.65,2088.20,-0.083,-4.69,0.000,0.000,0.000,-0.87,671.06,683.83,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82933254,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4113.00,0,-0.0846,-0.0832,-0.1105,0.3500,0.000,0.000,0.000,0.000,7.626,671.05,683.91,7.63,2088.75,-0.083,-4.79,0.000,0.000,0.000,-0.87,671.05,683.91,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82932898,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4114.00,0,-0.0872,-0.0865,-0.1033,0.3500,0.000,0.000,0.000,0.000,7.601,671.04,683.99,7.60,2089.30,-0.083,-4.94,0.000,0.000,0.000,-0.87,671.04,683.99,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82932541,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4115.00,0,-0.0865,-0.0872,-0.0961,0.3500,0.000,0.000,0.000,0.000,7.575,671.02,684.07,7.58,2089.85,-0.084,-4.99,0.000,0.000,0.000,-0.87,671.02,684.07,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82932184,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4116.00,0,-0.0833,-0.0847,-0.0888,0.3500,0.000,0.000,0.000,0.000,7.550,671.00,684.15,7.55,2090.40,-0.084,-4.90,0.000,0.000,0.000,-0.87,671.00,684.15,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82931827,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4117.00,0,-0.0805,-0.0814,-0.0816,0.3500,0.000,0.000,0.000,0.000,7.525,670.99,684.24,7.52,2090.95,-0.084,-4.75,0.000,0.000,0.000,-0.87,670.99,684.24,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82931470,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4118.00,0,-0.0805,-0.0801,-0.0744,0.3500,0.000,0.000,0.000,0.000,7.500,670.97,684.32,7.50,2091.50,-0.083,-4.68,0.000,0.000,0.000,-0.87,670.97,684.32,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82931113,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4119.00,0,-0.0836,-0.0822,-0.0672,0.3500,0.000,0.000,0.000,0.000,7.475,670.95,684.40,7.47,2092.05,-0.083,-4.75,0.000,0.000,0.000,-0.87,670.95,684.40,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82930757,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4120.00,0,-0.0867,-0.0856,-0.0601,0.3500,0.000,0.000,0.000,0.000,7.449,670.93,684.48,7.45,2092.60,-0.083,-4.90,0.000,0.000,0.000,-0.87,670.93,684.48,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82930400,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4121.00,0,-0.0871,-0.0874,-0.0528,0.3500,0.000,0.000,0.000,0.000,7.424,670.91,684.56,7.42,2093.15,-0.084,-4.99,0.000,0.000,0.000,-0.87,670.91,684.56,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82930043,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4122.00,0,-0.0844,-0.0857,-0.0456,0.3500,0.000,0.000,0.000,0.000,7.398,670.89,684.64,7.40,2093.70,-0.084,-4.94,0.000,0.000,0.000,-0.87,670.89,684.64,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82929686,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4123.00,0,-0.0811,-0.0823,-0.0384,0.3500,0.000,0.000,0.000,0.000,7.373,670.87,684.72,7.37,2094.25,-0.084,-4.79,0.000,0.000,0.000,-0.87,670.87,684.72,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82929329,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4124.00,0,-0.0802,-0.0802,-0.0312,0.3500,0.000,0.000,0.000,0.000,7.348,670.85,684.80,7.35,2094.80,-0.084,-4.69,0.000,0.000,0.000,-0.87,670.85,684.80,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82928972,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4125.00,0,-0.0825,-0.0812,-0.0240,0.3500,0.000,0.000,0.000,0.000,7.323,670.82,684.88,7.32,2095.36,-0.083,-4.72,0.000,0.000,0.000,-0.87,670.82,684.88,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82928616,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4126.00,0,-0.0860,-0.0847,-0.0168,0.3500,0.000,0.000,0.000,0.000,7.298,670.80,684.96,7.30,2095.91,-0.083,-4.85,0.000,0.000,0.000,-0.87,670.80,684.96,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82928259,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4127.00,0,-0.0873,-0.0872,-0.0096,0.3500,0.000,0.000,0.000,0.000,7.272,670.78,685.04,7.27,2096.46,-0.084,-4.97,0.000,0.000,0.000,-0.87,670.78,685.04,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82927902,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4128.00,0,-0.0854,-0.0865,-0.0024,0.3500,0.000,0.000,0.000,0.000,7.247,670.75,685.12,7.25,2097.01,-0.084,-4.97,0.000,0.000,0.000,-0.87,670.75,685.12,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82927545,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4129.00,0,-0.0819,-0.0833,0.0049,0.3500,0.000,0.000,0.000,0.000,7.221,670.72,685.19,7.22,2097.56,-0.084,-4.84,0.000,0.000,0.000,-0.87,670.72,685.19,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82927188,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4130.00,0,-0.0801,-0.0805,0.0121,0.3500,0.000,0.000,0.000,0.000,7.196,670.70,685.27,7.20,2098.11,-0.084,-4.71,0.000,0.000,0.000,-0.87,670.70,685.27,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82926831,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4131.00,0,-0.0816,-0.0806,0.0193,0.3500,0.000,0.000,0.000,0.000,7.171,670.67,685.35,7.17,2098.66,-0.083,-4.69,0.000,0.000,0.000,-0.87,670.67,685.35,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82926475,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4132.00,0,-0.0850,-0.0836,0.0264,0.3500,0.000,0.000,0.000,0.000,7.146,670.64,685.43,7.15,2099.21,-0.083,-4.81,0.000,0.000,0.000,-0.87,670.64,685.43,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82926118,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4133.00,0,-0.0873,-0.0867,0.0337,0.3500,0.000,0.000,0.000,0.000,7.121,670.61,685.51,7.12,2099.76,-0.084,-4.95,0.000,0.000,0.000,-0.87,670.61,685.51,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82925761,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4134.00,0,-0.0863,-0.0871,0.0409,0.3500,0.000,0.000,0.000,0.000,7.095,670.58,685.58,7.10,2100.31,-0.084,-4.98,0.000,0.000,0.000,-0.87,670.58,685.58,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82925404,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4135.00,0,-0.0830,-0.0844,0.0481,0.3500,0.000,0.000,0.000,0.000,7.070,670.55,685.66,7.07,2100.86,-0.084,-4.88,0.000,0.000,0.000,-0.87,670.55,685.66,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82925047,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4136.00,0,-0.0803,-0.0811,0.0554,0.3500,0.000,0.000,0.000,0.000,7.045,670.52,685.74,7.04,2101.41,-0.084,-4.74,0.000,0.000,0.000,-0.87,670.52,685.74,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82924690,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
SIM_BOTTOM: Off of bottom. (Mission time = 4136.20 sec)
ET,4137.00,0,-0.0808,-0.0802,0.0626,0.3500,0.000,0.000,0.000,0.000,7.020,670.49,685.81,7.02,2101.96,-0.083,-4.68,0.300,24.743,24.754,-0.87,670.49,685.81,7.32,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82924334,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4138.00,0,-0.0840,-0.0826,0.0697,0.3500,0.000,0.000,0.000,0.000,6.995,670.46,685.89,6.99,2102.51,-0.083,-4.77,0.300,24.769,24.779,-0.87,670.46,685.89,7.29,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82923977,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4139.00,0,-0.0869,-0.0860,0.0768,0.3500,0.000,0.000,0.000,0.000,6.969,670.42,685.96,6.97,2103.07,-0.083,-4.91,0.250,24.794,24.801,-0.87,670.42,685.96,7.22,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82923620,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,4140.00,0,-0.0869,-0.0873,0.0841,0.3500,0.000,0.000,0.000,0.000,6.944,670.39,686.04,6.94,2103.62,-0.084,-4.99,0.250,24.820,24.827,-0.87,670.39,686.04,7.19,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.71,0.82923263,0.642,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
